schema,1
ts_start_ns,ts_end_ns,window_id,sym,buy_qty,sell_qty,buy_notional,sell_notional,buy_trades,sell_trades,buy_vwap,sell_vwap,imbalance,qwait_p50_ns,qwait_p90_ns,qwait_p99_ns,qwait_max_ns,qwait_count,drops_full,drops_oversize,recv_count,parse_errs,partial
87300000000,87400000000,873,CLG4,62943,30613,1.67568e+07,1.07686e+07,117,80,266.222,351.767,0.345568,1023,2047,2047,3094,1931,0,0,68,0,0
87300000000,87400000000,873,EUR/USD,51811,53432,1.48058e+07,1.80985e+07,99,97,285.765,338.72,-0.0154024,1023,2047,2047,3094,1931,0,0,68,0,0
87300000000,87400000000,873,AAPL,61735,41114,1.62387e+07,1.38575e+07,109,86,263.039,337.05,0.200498,1023,2047,2047,3094,1931,0,0,68,0,0
87300000000,87400000000,873,NQZ3,41734,54745,1.09437e+07,1.74087e+07,96,99,262.225,317.996,-0.134858,1023,2047,2047,3094,1931,0,0,68,0,0
87400000000,87500000000,874,TSLA,64012,45055,2.04032e+07,1.41081e+07,113,89,318.74,313.131,0.173811,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,MSFT,40646,46004,1.19069e+07,1.4311e+07,73,81,292.941,311.082,-0.061835,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,WTI,45324,55686,1.1747e+07,1.86752e+07,117,97,259.179,335.366,-0.102584,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,USD/JPY,43927,55736,1.35919e+07,1.59931e+07,76,106,309.42,286.943,-0.118489,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,ESZ3,43579,53695,1.31161e+07,1.66275e+07,93,108,300.973,309.666,-0.103995,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,GOOG,65295,39898,1.97797e+07,1.0473e+07,112,83,302.928,262.495,0.241432,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,NQZ3,56259,41260,1.48959e+07,1.288e+07,121,90,264.774,312.167,0.153806,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,CLG4,59095,41529,1.53808e+07,1.23314e+07,114,109,260.272,296.935,0.174571,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,EUR/USD,70892,47053,2.43396e+07,1.46096e+07,125,92,343.334,310.491,0.20212,1023,2047,2047,18551,1952,0,0,89,0,0
87400000000,87500000000,874,AAPL,44139,28571,1.17784e+07,9.54937e+06,85,68,266.847,334.233,0.214111,1023,2047,2047,18551,1952,0,0,89,0,0
96400000000,96500000000,964,ESZ3,120257,84751,3.53384e+07,2.69386e+07,226,197,293.858,317.856,0.173193,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,USD/JPY,130651,64600,3.9401e+07,1.62076e+07,278,154,301.574,250.891,0.338288,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,WTI,76862,96697,2.37089e+07,3.07557e+07,167,196,308.46,318.063,-0.114284,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,TSLA,136645,105900,4.73847e+07,3.09068e+07,223,220,346.772,291.849,0.12676,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,MSFT,93560,89643,2.68178e+07,2.65017e+07,243,210,286.638,295.636,0.0213807,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,AAPL,115713,100086,3.78819e+07,3.24587e+07,224,183,327.378,324.308,0.0724146,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,EUR/USD,126720,157428,3.57824e+07,4.47035e+07,281,314,282.373,283.961,-0.10807,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,CLG4,129103,111734,3.61871e+07,3.48083e+07,245,227,280.297,311.528,0.0721193,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,GOOG,97888,128809,2.83798e+07,3.51769e+07,198,244,289.921,273.093,-0.136398,1023,2047,2047,51113,4420,0,0,31,0,0
96400000000,96500000000,964,NQZ3,77792,133002,2.54272e+07,4.0214e+07,157,233,326.861,302.356,-0.261914,1023,2047,2047,51113,4420,0,0,31,0,0
96500000000,96600000000,965,CLG4,40416,47355,1.12282e+07,1.50152e+07,77,95,277.816,317.078,-0.079058,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,EUR/USD,49036,42737,1.26537e+07,1.27849e+07,118,106,258.048,299.152,0.0686367,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,AAPL,49123,28000,1.6716e+07,9.63357e+06,98,55,340.288,344.056,0.273887,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,MSFT,45117,31107,1.27682e+07,1.0044e+07,107,70,283.001,322.885,0.1838,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,TSLA,48848,67133,1.67657e+07,1.99278e+07,85,123,343.222,296.84,-0.157655,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,ESZ3,47309,31015,1.41276e+07,9.4948e+06,82,69,298.624,306.136,0.208033,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,WTI,37805,49477,1.17521e+07,1.56822e+07,78,84,310.862,316.959,-0.133727,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,USD/JPY,47857,23250,1.46499e+07,6.09783e+06,106,63,306.119,262.272,0.346056,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,GOOG,30233,53513,8.44544e+06,1.46759e+07,47,106,279.345,274.25,-0.277983,1023,2047,2047,61574,1704,0,0,39,0,0
96500000000,96600000000,965,NQZ3,18920,58364,6.2335e+06,1.81754e+07,39,96,329.466,311.415,-0.510377,1023,2047,2047,61574,1704,0,0,39,0,0
105400000000,105500000000,1054,ESZ3,122136,103278,3.35537e+07,3.12922e+07,259,189,274.724,302.99,0.0836594,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,NQZ3,163142,102130,4.63428e+07,3.01493e+07,287,175,284.064,295.205,0.229998,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,TSLA,148722,119203,3.99627e+07,3.44643e+07,254,252,268.708,289.123,0.110176,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,MSFT,167748,155176,5.14442e+07,4.68739e+07,329,287,306.676,302.069,0.0389318,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,USD/JPY,123857,171612,3.73775e+07,5.14657e+07,204,357,301.779,299.896,-0.161624,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,WTI,190071,153293,5.49621e+07,4.40524e+07,315,343,289.166,287.374,0.107111,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,AAPL,139188,107569,3.53759e+07,3.27598e+07,266,196,254.159,304.546,0.128138,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,EUR/USD,133189,139027,4.0481e+07,3.86778e+07,252,252,303.936,278.204,-0.0214462,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,CLG4,167748,102970,5.28988e+07,3.40614e+07,336,196,315.347,330.79,0.239282,1023,2047,4095,106179,5218,0,0,72,0,0
105400000000,105500000000,1054,GOOG,131271,100289,3.46945e+07,3.09944e+07,245,224,264.297,309.051,0.133797,1023,2047,4095,106179,5218,0,0,72,0,0
114500000000,114600000000,1145,GOOG,93884,109865,2.51408e+07,3.85996e+07,196,238,267.785,351.336,-0.0784347,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,ESZ3,96474,80843,3.05475e+07,2.41678e+07,217,182,316.64,298.947,0.0881529,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,MSFT,156415,90377,4.55171e+07,2.50798e+07,273,182,291.002,277.502,0.267586,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,TSLA,115374,92659,3.21882e+07,2.95694e+07,236,210,278.99,319.121,0.109189,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,CLG4,101878,133301,3.11358e+07,3.76787e+07,182,252,305.618,282.659,-0.133613,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,NQZ3,97237,122990,2.66403e+07,3.89956e+07,161,224,273.973,317.063,-0.116938,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,USD/JPY,99239,123725,3.15039e+07,3.62838e+07,182,259,317.455,293.262,-0.10982,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,WTI,93303,77364,2.7084e+07,2.015e+07,231,140,290.28,260.456,0.0933924,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,EUR/USD,84021,110880,2.27916e+07,3.2357e+07,161,231,271.26,291.82,-0.137808,1023,1023,2047,119316,4107,0,0,69,0,0
114500000000,114600000000,1145,AAPL,89208,86296,2.91661e+07,2.43105e+07,175,175,326.944,281.711,0.0165922,1023,1023,2047,119316,4107,0,0,69,0,0
123600000000,123700000000,1236,NQZ3,115185,134092,3.43576e+07,3.78671e+07,245,259,298.282,282.396,-0.0758474,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,TSLA,160454,110201,4.76512e+07,3.49803e+07,308,224,296.977,317.422,0.185672,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,MSFT,121758,123326,3.94746e+07,3.9312e+07,224,245,324.206,318.764,-0.00639781,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,CLG4,122234,98525,3.92692e+07,2.89024e+07,252,217,321.262,293.351,0.107398,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,WTI,95662,144879,2.69254e+07,3.81658e+07,231,273,281.464,263.432,-0.20461,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,USD/JPY,97538,130571,3.05471e+07,4.50311e+07,168,210,313.181,344.878,-0.144812,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,ESZ3,132467,135023,4.18339e+07,4.06267e+07,256,224,315.806,300.887,-0.0095555,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,AAPL,99610,116494,2.90313e+07,3.41388e+07,224,217,291.45,293.052,-0.078129,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,EUR/USD,118286,116347,3.63221e+07,3.55801e+07,224,238,307.07,305.81,0.00826397,1023,1023,2047,13222,4610,0,0,41,0,0
123600000000,123700000000,1236,GOOG,93730,108878,2.61705e+07,3.60428e+07,182,189,279.211,331.039,-0.0747651,1023,1023,2047,13222,4610,0,0,41,0,0
132600000000,132700000000,1326,CLG4,26533,37127,7.32555e+06,1.18757e+07,60,69,276.092,319.868,-0.166415,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,GOOG,37414,22544,1.26934e+07,6.94024e+06,65,54,339.269,307.853,0.248007,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,EUR/USD,25220,28374,6.79603e+06,8.51171e+06,75,62,269.47,299.983,-0.0588499,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,AAPL,27209,33681,8.41333e+06,1.01894e+07,65,68,309.211,302.526,-0.10629,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,WTI,33738,34666,1.03688e+07,8.77358e+06,73,62,307.334,253.089,-0.0135665,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,USD/JPY,20290,34740,5.81316e+06,1.23058e+07,45,62,286.504,354.224,-0.262584,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,ESZ3,18104,23921,5.09261e+06,6.2931e+06,47,48,281.297,263.079,-0.138418,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,NQZ3,24830,37040,7.89593e+06,1.29607e+07,55,69,318,349.91,-0.197349,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,MSFT,31618,30742,9.68875e+06,1.04172e+07,55,52,306.431,338.859,0.0140475,1023,1023,2047,3993,1242,0,0,31,0,0
132600000000,132700000000,1326,TSLA,40276,35869,1.22644e+07,1.14033e+07,80,76,304.508,317.915,0.0578764,1023,1023,2047,3993,1242,0,0,31,0,0
132700000000,132800000000,1327,CLG4,62570,55098,1.59417e+07,1.79986e+07,129,113,254.782,326.665,0.0635007,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,MSFT,55357,44872,1.66588e+07,1.25529e+07,99,81,300.933,279.748,0.10461,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,TSLA,65221,68018,1.79341e+07,1.88112e+07,116,155,274.975,276.562,-0.0209924,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,WTI,66271,54787,2.08753e+07,1.46145e+07,151,99,315,266.751,0.0948636,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,USD/JPY,57228,58017,1.77223e+07,1.95553e+07,123,106,309.68,337.062,-0.00684628,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,ESZ3,32514,55039,8.97477e+06,1.57492e+07,103,113,276.028,286.147,-0.257273,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,NQZ3,37212,51566,1.10567e+07,1.92385e+07,89,113,297.127,373.085,-0.161684,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,EUR/USD,34448,42459,9.31019e+06,1.38367e+07,107,92,270.268,325.884,-0.104165,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,AAPL,57911,56752,1.639e+07,1.63974e+07,117,114,283.021,288.93,0.0101079,1023,1023,2047,33873,2286,0,0,39,0,0
132700000000,132800000000,1327,GOOG,72213,57627,2.52808e+07,1.51052e+07,138,128,350.086,262.12,0.112338,1023,1023,2047,33873,2286,0,0,39,0,0
141700000000,141800000000,1417,NQZ3,19419,21884,4.24253e+06,8.10469e+06,34,43,218.473,370.348,-0.0596809,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,GOOG,22656,23228,6.74396e+06,6.30468e+06,54,51,297.668,271.426,-0.0124662,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,WTI,22328,22168,6.34422e+06,8.48154e+06,45,50,284.137,382.603,0.00359583,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,USD/JPY,23459,25704,6.43036e+06,8.55268e+06,51,46,274.111,332.737,-0.0456644,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,ESZ3,13404,24108,3.72955e+06,6.63146e+06,35,47,278.241,275.073,-0.285349,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,EUR/USD,21404,16638,5.16729e+06,3.8624e+06,45,36,241.417,232.143,0.125283,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,AAPL,17634,26129,4.43171e+06,8.50492e+06,39,55,251.316,325.497,-0.194114,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,TSLA,22006,17835,6.95578e+06,4.47367e+06,44,45,316.085,250.837,0.104691,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,MSFT,23986,19444,7.27296e+06,5.22211e+06,49,41,303.217,268.572,0.104582,1023,1023,2047,53553,925,0,0,20,0,0
141700000000,141800000000,1417,CLG4,30011,31478,8.62257e+06,1.05536e+07,59,56,287.314,335.27,-0.0238579,1023,1023,2047,53553,925,0,0,20,0,0
141800000000,141900000000,1418,MSFT,101230,110749,3.0332e+07,3.06229e+07,210,225,299.634,276.507,-0.0449054,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,TSLA,92584,86346,2.99226e+07,2.46779e+07,194,193,323.194,285.803,0.0348628,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,NQZ3,68878,102716,1.82175e+07,3.17107e+07,144,202,264.489,308.722,-0.197198,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,GOOG,102483,104053,3.13537e+07,2.76527e+07,226,215,305.941,265.756,-0.00760158,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,WTI,106892,68531,3.36952e+07,2.34994e+07,200,167,315.227,342.902,0.218677,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,USD/JPY,116226,77329,3.60883e+07,2.565e+07,215,171,310.501,331.7,0.200961,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,ESZ3,63309,90342,1.66079e+07,2.41198e+07,147,177,262.331,266.983,-0.175938,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,AAPL,85959,88944,2.28111e+07,2.74883e+07,178,183,265.372,309.052,-0.0170666,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,EUR/USD,75513,71275,1.91312e+07,1.75393e+07,154,139,253.349,246.079,0.0288716,1023,2047,2047,98602,3722,0,0,56,0,0
141800000000,141900000000,1418,CLG4,102373,87886,3.23654e+07,3.12818e+07,193,189,316.152,355.936,0.0761436,1023,2047,2047,98602,3722,0,0,56,0,0
150800000000,150900000000,1508,ESZ3,182469,180635,5.22214e+07,4.98849e+07,378,399,286.193,276.164,0.00505089,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,GOOG,121786,143955,3.64042e+07,4.65852e+07,231,329,298.919,323.61,-0.0834233,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,TSLA,96495,136353,2.9252e+07,4.06784e+07,217,294,303.145,298.332,-0.171176,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,MSFT,202090,167065,6.24906e+07,5.20913e+07,385,320,309.222,311.803,0.0948788,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,NQZ3,116970,175959,3.1644e+07,5.41358e+07,203,301,270.531,307.661,-0.201376,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,AAPL,138432,150696,3.96248e+07,4.22599e+07,252,280,286.24,280.432,-0.0424172,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,EUR/USD,176678,188881,5.50984e+07,5.57618e+07,347,350,311.858,295.222,-0.0333818,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,USD/JPY,151949,168518,4.61719e+07,5.36138e+07,329,322,303.864,318.149,-0.0517027,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,WTI,87955,139174,2.49769e+07,3.89486e+07,203,280,283.974,279.855,-0.225506,1023,2047,2047,75427,6127,0,0,73,0,0
150800000000,150900000000,1508,CLG4,217819,154511,6.74066e+07,4.17609e+07,392,315,309.462,270.278,0.170032,1023,2047,2047,75427,6127,0,0,73,0,0
159800000000,159900000000,1598,MSFT,150572,117813,4.99812e+07,3.76067e+07,294,231,331.942,319.206,0.12206,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,TSLA,126465,134229,3.46757e+07,4.11144e+07,243,247,274.192,306.301,-0.029782,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,GOOG,148332,128083,4.61115e+07,4.26221e+07,273,247,310.867,332.769,0.0732558,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,ESZ3,158909,125642,5.0779e+07,4.03654e+07,316,234,319.547,321.273,0.116911,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,NQZ3,120318,126876,3.33833e+07,4.04285e+07,236,239,277.458,318.645,-0.0265298,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,CLG4,128534,121444,3.82478e+07,4.29211e+07,261,281,297.57,353.423,0.0283625,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,AAPL,142336,179018,4.72086e+07,5.45761e+07,281,303,331.67,304.864,-0.114148,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,EUR/USD,127167,108253,4.18258e+07,3.39988e+07,257,251,328.905,314.068,0.0803415,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,USD/JPY,140588,115416,4.05776e+07,3.30406e+07,297,221,288.628,286.274,0.0983266,1023,2047,2047,49817,5203,0,0,72,0,0
159800000000,159900000000,1598,WTI,123945,96233,3.85469e+07,2.78641e+07,265,226,311,289.548,0.125862,1023,2047,2047,49817,5203,0,0,72,0,0
159900000000,160000000000,1599,MSFT,26108,16542,9.41451e+06,4.49716e+06,56,37,360.599,271.863,0.224291,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,TSLA,22474,21304,6.29001e+06,6.72216e+06,51,40,279.879,315.535,0.0267258,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,NQZ3,24449,23764,7.06763e+06,8.24364e+06,51,41,289.076,346.896,0.0142078,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,AAPL,32881,33719,1.17246e+07,1.08178e+07,62,61,356.577,320.823,-0.0125826,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,EUR/USD,21793,28408,5.83809e+06,8.16677e+06,51,57,267.888,287.481,-0.13177,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,GOOG,26745,15046,7.60658e+06,4.71071e+06,49,33,284.411,313.087,0.279941,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,CLG4,25284,29427,7.73627e+06,1.03263e+07,52,62,305.975,350.914,-0.0757252,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,ESZ3,29174,23038,7.88648e+06,6.70154e+06,62,39,270.326,290.891,0.117521,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,USD/JPY,31759,33663,9.8264e+06,1.10831e+07,74,59,309.405,329.237,-0.0291034,1023,1023,2047,47361,1027,0,0,92,0,0
159900000000,160000000000,1599,WTI,29628,15788,6.72574e+06,4.32742e+06,50,40,227.006,274.095,0.304738,1023,1023,2047,47361,1027,0,0,92,0,0
168800000000,168900000000,1688,TSLA,140805,149240,4.35018e+07,4.53392e+07,238,273,308.951,303.8,-0.0290817,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,MSFT,99134,113267,3.33343e+07,2.99191e+07,217,210,336.254,264.147,-0.0665392,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,CLG4,129696,136647,4.0417e+07,4.39248e+07,275,301,311.628,321.447,-0.0260979,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,ESZ3,122507,163258,3.7055e+07,4.85132e+07,224,300,302.472,297.157,-0.142603,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,NQZ3,116634,154091,3.52951e+07,4.86325e+07,238,280,302.614,315.609,-0.138358,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,GOOG,158438,123564,4.31949e+07,3.92786e+07,315,273,272.63,317.88,0.123666,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,USD/JPY,150563,114128,4.63728e+07,3.45848e+07,287,266,307.996,303.035,0.137651,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,WTI,145215,129997,4.10601e+07,3.90387e+07,329,308,282.754,300.305,0.0552956,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,EUR/USD,128835,129563,3.29944e+07,4.47773e+07,273,315,256.098,345.603,-0.00281736,1023,2047,2047,41438,5475,0,0,32,0,0
168800000000,168900000000,1688,AAPL,100933,175644,2.96823e+07,5.36932e+07,196,357,294.079,305.694,-0.270127,1023,2047,2047,41438,5475,0,0,32,0,0
177900000000,178000000000,1779,NQZ3,103179,77243,3.05652e+07,2.51824e+07,213,174,296.235,326.015,0.143752,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,MSFT,65217,82683,1.87439e+07,2.43339e+07,144,161,287.408,294.304,-0.118093,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,TSLA,95466,86972,2.81314e+07,2.91419e+07,220,179,294.675,335.072,0.0465583,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,GOOG,101345,52692,2.90419e+07,1.49321e+07,172,123,286.565,283.385,0.315853,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,ESZ3,56466,76386,1.66911e+07,2.24633e+07,139,148,295.595,294.076,-0.149941,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,USD/JPY,72288,77567,2.49677e+07,2.34776e+07,153,152,345.392,302.676,-0.0352274,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,WTI,58720,36815,1.71474e+07,1.04814e+07,118,86,292.02,284.704,0.229288,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,CLG4,81547,54962,2.12244e+07,1.79824e+07,149,141,260.271,327.179,0.194749,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,EUR/USD,75944,65343,2.57247e+07,2.40554e+07,170,134,338.732,368.14,0.0750317,1023,1023,2047,59832,3081,0,0,33,0,0
177900000000,178000000000,1779,AAPL,64643,73351,1.83298e+07,2.40971e+07,152,153,283.555,328.517,-0.0631042,1023,1023,2047,59832,3081,0,0,33,0,0
178000000000,178100000000,1780,NQZ3,18733,13991,5.49251e+06,3.93431e+06,37,35,293.2,281.203,0.144909,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,MSFT,15154,12879,4.58244e+06,3.68748e+06,33,29,302.391,286.317,0.0811544,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,TSLA,9332,16758,2.90378e+06,5.97907e+06,21,35,311.164,356.789,-0.28463,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,WTI,10056,3090,2.32549e+06,1.109e+06,20,10,231.254,358.901,0.529895,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,USD/JPY,9036,8197,3.423e+06,2.91982e+06,21,16,378.819,356.206,0.0486857,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,ESZ3,9092,9584,2.5127e+06,2.88836e+06,23,23,276.363,301.374,-0.026344,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,CLG4,14195,6882,3.9045e+06,2.44634e+06,24,16,275.062,355.47,0.346966,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,GOOG,12958,5188,3.49532e+06,1.72459e+06,24,13,269.742,332.419,0.428194,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,AAPL,16277,17403,4.68928e+06,4.87297e+06,31,29,288.093,280.008,-0.0334323,1023,1023,2047,2197,477,0,0,71,0,0
178000000000,178100000000,1780,EUR/USD,12528,4395,4.2051e+06,1.60901e+06,26,11,335.656,366.101,0.480589,1023,1023,2047,2197,477,0,0,71,0,0
178100000000,178200000000,1781,NQZ3,14035,6808,4.41211e+06,2.43411e+06,23,15,314.365,357.537,0.346735,1023,1023,2047,3157,372,0,0,87,0,0
178100000000,178200000000,1781,MSFT,4693,14184,1.43923e+06,4.05905e+06,12,27,306.675,286.171,-0.502781,1023,1023,2047,3157,372,0,0,87,0,0
